residue,R,leg,water_O_idx,acceptor_atom,mean_dist_A,std_dist_A,strong,stable,mechanistic
THR124,-0.7733,water_H → protein,5087,N,3.645,0.0,False,True,False
THR124,-0.7733,water_H → protein,8285,N,3.646,0.0,False,True,False
THR124,-0.7733,water_H → protein,8945,OG1,3.646,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20783,O,3.646,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21557,O,3.646,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24011,O,3.646,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19772,O,3.647,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13031,O,3.648,0.0,False,True,False
THR124,-0.7733,water_H → protein,24800,OG1,3.648,0.0,False,True,False
THR124,-0.7733,water_H → protein,14795,N,3.649,0.0,False,True,False
THR124,-0.7733,water_H → protein,15998,OG1,3.649,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18941,O,3.649,0.0,False,True,False
THR124,-0.7733,water_H → protein,29198,OG1,3.649,0.2786,False,True,False
THR124,-0.7733,water_H → LCA,6794,O,3.65,0.0,False,True,False
THR124,-0.7733,water_H → protein,20147,N,3.65,0.0,False,True,False
THR124,-0.7733,water_H → protein,23330,OG1,3.653,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27746,O,3.654,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5087,O,3.655,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14669,O,3.656,0.0,False,True,False
THR124,-0.7733,water_H → protein,4052,N,3.657,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8111,O,3.657,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21350,O,3.657,0.4272,False,True,False
THR124,-0.7733,water_H → LCA,4052,O,3.658,0.0,False,True,False
THR124,-0.7733,water_H → protein,21971,OG1,3.659,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26828,O,3.659,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8147,O,3.661,0.0,False,True,False
THR124,-0.7733,water_H → protein,17498,OG1,3.661,0.0,False,True,False
THR124,-0.7733,water_H → protein,16316,OG1,3.662,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22154,O,3.662,0.0,False,True,False
THR124,-0.7733,water_H → protein,7910,OG1,3.665,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20867,O,3.665,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21971,O,3.665,0.0,False,True,False
THR124,-0.7733,water_H → protein,4775,OG1,3.667,0.0,False,True,False
THR124,-0.7733,water_H → protein,7820,OG1,3.667,0.0,False,True,False
THR124,-0.7733,water_H → protein,9551,OG1,3.667,0.0,False,True,False
THR124,-0.7733,water_H → protein,12905,OG1,3.668,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7505,O,3.672,0.0,False,True,False
THR124,-0.7733,water_H → protein,9167,N,3.672,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22304,O,3.672,0.0,False,True,False
THR124,-0.7733,water_H → protein,3143,OG1,3.673,0.2956,False,True,False
THR124,-0.7733,water_H → protein,14258,N,3.673,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9551,O,3.675,0.0,False,True,False
THR124,-0.7733,water_H → protein,13031,OG1,3.676,0.0,False,True,False
THR124,-0.7733,water_H → protein,24296,OG1,3.676,0.0,False,True,False
THR124,-0.7733,water_H → protein,22154,OG1,3.678,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6158,O,3.679,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6794,O,3.679,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13043,O,3.679,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6158,O,3.68,0.0,False,True,False
THR124,-0.7733,water_H → protein,18941,N,3.68,0.0,False,True,False
THR124,-0.7733,water_H → protein,25286,N,3.68,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29537,O,3.68,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8111,O,3.682,0.0,False,True,False
THR124,-0.7733,water_H → protein,14345,OG1,3.682,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21947,O,3.682,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11462,O,3.683,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26624,O,3.683,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25265,O,3.684,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5423,O,3.685,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7334,O,3.685,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12260,O,3.685,0.0,False,True,False
THR124,-0.7733,water_H → protein,23882,OG1,3.685,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26384,O,3.685,0.0,False,True,False
THR124,-0.7733,water_H → protein,18314,N,3.686,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6158,O,3.687,0.0,False,True,False
THR124,-0.7733,water_H → protein,26678,OG1,3.688,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18746,O,3.689,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23690,O,3.691,0.3445,False,True,False
THR124,-0.7733,water_H → LCA,4901,O,3.693,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12587,O,3.693,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4595,O,3.694,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18848,O,3.694,0.0,False,True,False
THR124,-0.7733,water_H → protein,8777,O,3.695,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26006,O,3.695,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3377,O,3.698,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5510,O,3.698,0.0,False,True,False
THR124,-0.7733,water_H → protein,3026,OG1,3.7,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4595,O,3.7,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16358,O,3.7,0.0,False,True,False
THR124,-0.7733,water_H → protein,5510,N,3.702,0.0,False,True,False
THR124,-0.7733,water_H → protein,9383,OG1,3.702,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10883,O,3.702,0.0,False,True,False
THR124,-0.7733,water_H → protein,22031,N,3.703,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27281,O,3.704,0.0,False,True,False
THR124,-0.7733,water_H → protein,22247,OG1,3.705,0.0,False,True,False
THR124,-0.7733,water_H → protein,6059,OG1,3.707,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9362,O,3.708,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21998,O,3.708,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27236,O,3.708,0.0,False,True,False
THR124,-0.7733,water_H → protein,8663,N,3.71,0.0,False,True,False
THR124,-0.7733,water_H → protein,20144,OG1,3.711,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6335,O,3.712,0.0,False,True,False
THR124,-0.7733,water_H → protein,25193,OG1,3.713,0.3671,False,True,False
THR124,-0.7733,water_H → protein,3533,OG1,3.714,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26624,O,3.714,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25856,O,3.716,0.1708,False,True,False
THR124,-0.7733,water_H → protein,13373,OG1,3.717,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10415,O,3.718,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8237,O,3.719,0.1726,False,True,False
THR124,-0.7733,water_H → protein,10799,OG1,3.719,0.0,False,True,False
THR124,-0.7733,water_H → protein,19721,N,3.719,0.0,False,True,False
THR124,-0.7733,water_H → protein,10691,OG1,3.721,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23699,O,3.721,0.0,False,True,False
THR124,-0.7733,water_H → protein,18629,OG1,3.723,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24749,O,3.723,0.0,False,True,False
THR124,-0.7733,water_H → protein,3659,OG1,3.726,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18626,O,3.726,0.3412,False,True,False
THR124,-0.7733,water_H → LCA,20144,O,3.727,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19835,O,3.729,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28460,O,3.729,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9125,O,3.73,0.0,False,True,False
THR124,-0.7733,water_H → protein,13031,N,3.73,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28808,O,3.731,0.0,False,True,False
THR124,-0.7733,water_H → protein,3758,N,3.732,0.0,False,True,False
THR124,-0.7733,water_H → protein,24065,OG1,3.732,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16883,O,3.734,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27746,O,3.736,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29198,O,3.736,0.0595,False,True,False
THR124,-0.7733,water_H → protein,24824,OG1,3.737,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3758,O,3.741,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20864,O,3.741,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12260,O,3.742,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11735,O,3.744,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11060,O,3.745,0.0,False,True,False
THR124,-0.7733,water_H → protein,3338,OG1,3.747,0.407,False,True,False
THR124,-0.7733,water_H → LCA,4874,O,3.747,0.0,False,True,False
THR124,-0.7733,water_H → protein,13832,OG1,3.749,0.0,False,True,False
THR124,-0.7733,water_H → protein,16211,N,3.749,0.0,False,True,False
THR124,-0.7733,water_H → protein,23540,N,3.749,0.0,False,True,False
THR124,-0.7733,water_H → protein,18983,N,3.751,0.0,False,True,False
THR124,-0.7733,water_H → protein,20648,OG1,3.752,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27683,O,3.757,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10835,O,3.758,0.0,False,True,False
THR124,-0.7733,water_H → protein,28460,OG1,3.758,0.0,False,True,False
THR124,-0.7733,water_H → protein,20828,OG1,3.759,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5027,O,3.76,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28781,O,3.76,0.0,False,True,False
THR124,-0.7733,water_H → protein,19124,OG1,3.762,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11495,O,3.763,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26828,O,3.763,0.0,False,True,False
THR124,-0.7733,water_H → protein,7553,N,3.764,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27407,O,3.767,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28544,O,3.768,0.0,False,True,False
THR124,-0.7733,water_H → protein,24098,OG1,3.77,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26063,O,3.77,0.4168,False,True,False
THR124,-0.7733,water_H → protein,3872,OG1,3.771,0.0,False,True,False
THR124,-0.7733,water_H → protein,11261,OG1,3.774,0.0,False,True,False
THR124,-0.7733,water_H → protein,29408,N,3.776,0.0,False,True,False
THR124,-0.7733,water_H → protein,25796,N,3.777,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14531,O,3.778,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20573,O,3.78,0.0,False,True,False
THR124,-0.7733,water_H → protein,8111,OG1,3.781,0.0,False,True,False
THR124,-0.7733,water_H → protein,12812,OG1,3.781,0.0,False,True,False
THR124,-0.7733,water_H → protein,26228,N,3.781,0.0,False,True,False
THR124,-0.7733,water_H → protein,5288,N,3.782,0.0,False,True,False
THR124,-0.7733,water_H → protein,8849,OG1,3.782,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8777,O,3.783,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25232,O,3.783,0.1692,False,True,False
THR124,-0.7733,water_H → protein,5087,N,3.786,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17069,O,3.786,0.0,False,True,False
THR124,-0.7733,water_H → protein,23435,N,3.786,0.0,False,True,False
THR124,-0.7733,water_H → protein,26006,OG1,3.786,0.0,False,True,False
THR124,-0.7733,water_H → protein,8939,OG1,3.788,0.0,False,True,False
THR124,-0.7733,water_H → protein,12803,N,3.788,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7790,O,3.789,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15743,O,3.791,0.4338,False,True,False
THR124,-0.7733,water_H → LCA,16022,O,3.791,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17282,O,3.791,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13043,O,3.793,0.0,False,True,False
THR124,-0.7733,water_H → protein,14903,OG1,3.793,0.0,False,True,False
THR124,-0.7733,water_H → protein,11027,N,3.795,0.0,False,True,False
THR124,-0.7733,water_H → protein,18167,OG1,3.795,0.0,False,True,False
THR124,-0.7733,water_H → protein,23012,OG1,3.795,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25217,O,3.795,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19718,O,3.798,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25265,O,3.8,0.0,False,True,False
THR124,-0.7733,water_H → protein,5276,OG1,3.801,0.0,False,True,False
THR124,-0.7733,water_H → protein,8111,OG1,3.801,0.0,False,True,False
THR124,-0.7733,water_H → protein,24098,OG1,3.801,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20840,O,3.802,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18410,O,3.803,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28019,O,3.803,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7100,O,3.804,0.0,False,True,False
THR124,-0.7733,water_H → protein,20864,OG1,3.804,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8147,O,3.805,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28358,O,3.807,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17192,O,3.808,0.2436,False,True,False
THR124,-0.7733,water_H → LCA,4775,O,3.809,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11171,O,3.811,0.0,False,True,False
THR124,-0.7733,water_H → protein,14852,OG1,3.812,0.0,False,True,False
THR124,-0.7733,water_H → protein,9296,N,3.814,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10259,O,3.814,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25439,O,3.814,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5765,O,3.815,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20180,O,3.815,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10388,O,3.817,0.0,False,True,False
THR124,-0.7733,water_H → protein,3284,N,3.819,0.4235,False,True,False
THR124,-0.7733,water_H → LCA,16490,O,3.819,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20789,O,3.82,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18983,O,3.822,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6983,O,3.823,0.0,False,True,False
THR124,-0.7733,water_H → protein,18875,N,3.823,0.0,False,True,False
THR124,-0.7733,water_H → protein,19157,N,3.823,0.1752,False,True,False
THR124,-0.7733,water_H → LCA,10430,O,3.825,0.0,False,True,False
THR124,-0.7733,water_H → protein,18314,N,3.826,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24800,O,3.826,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17057,O,3.83,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22031,O,3.831,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3521,O,3.832,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13688,O,3.832,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6983,O,3.833,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25418,O,3.833,0.0,False,True,False
THR124,-0.7733,water_H → protein,27236,N,3.833,0.0,False,True,False
THR124,-0.7733,water_H → protein,8471,OG1,3.834,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13397,O,3.835,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12845,O,3.836,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18638,O,3.836,0.407,False,True,False
THR124,-0.7733,water_H → protein,27449,N,3.836,0.0,False,True,False
THR124,-0.7733,water_H → protein,11402,OG1,3.837,0.0,False,True,False
THR124,-0.7733,water_H → protein,12686,N,3.837,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20573,O,3.837,0.0,False,True,False
THR124,-0.7733,water_H → protein,18638,OG1,3.838,0.0723,False,True,False
THR124,-0.7733,water_H → protein,12893,N,3.84,0.0,False,True,False
THR124,-0.7733,water_H → protein,14531,OG1,3.841,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24800,O,3.841,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18443,O,3.842,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21977,O,3.842,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3623,O,3.843,0.3773,False,True,False
THR124,-0.7733,water_H → protein,4982,OG1,3.843,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25286,O,3.844,0.0,False,True,False
THR124,-0.7733,water_H → protein,12845,N,3.845,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14795,O,3.845,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16277,O,3.846,0.0,False,True,False
THR124,-0.7733,water_H → protein,23975,N,3.846,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24335,O,3.846,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13145,O,3.85,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22082,O,3.85,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12251,O,3.852,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22154,O,3.852,0.0,False,True,False
THR124,-0.7733,water_H → protein,12209,O,3.853,0.0,False,True,False
THR124,-0.7733,water_H → protein,13685,OG1,3.853,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22247,O,3.854,0.0,False,True,False
THR124,-0.7733,water_H → protein,4205,OG1,3.855,0.0,False,True,False
THR124,-0.7733,water_H → protein,7241,N,3.856,0.0,False,True,False
THR124,-0.7733,water_H → protein,25256,N,3.857,0.0,False,True,False
THR124,-0.7733,water_H → protein,17702,OG1,3.861,0.0,False,True,False
THR124,-0.7733,water_H → protein,3818,N,3.863,0.0,False,True,False
THR124,-0.7733,water_H → protein,15998,N,3.867,0.0,False,True,False
THR124,-0.7733,water_H → protein,3818,O,3.868,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19439,O,3.868,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20594,O,3.868,0.0,False,True,False
THR124,-0.7733,water_H → protein,10388,OG1,3.869,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25142,O,3.869,0.0,False,True,False
THR124,-0.7733,water_H → protein,14345,OG1,3.87,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21971,O,3.87,0.0,False,True,False
THR124,-0.7733,water_H → protein,5765,N,3.872,0.0,False,True,False
THR124,-0.7733,water_H → protein,13964,OG1,3.872,0.1545,False,True,False
THR124,-0.7733,water_H → protein,19133,N,3.872,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4580,O,3.873,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27506,O,3.873,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10430,O,3.874,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17498,O,3.874,0.0,False,True,False
THR124,-0.7733,water_H → protein,19157,N,3.874,0.1409,False,True,False
THR124,-0.7733,water_H → LCA,3986,O,3.875,0.2714,False,True,False
THR124,-0.7733,water_H → protein,6842,OG1,3.875,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9890,O,3.878,0.4073,False,True,False
THR124,-0.7733,water_H → protein,23207,OG1,3.878,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4649,O,3.879,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9296,O,3.879,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18761,O,3.879,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20147,O,3.881,0.0,False,True,False
THR124,-0.7733,water_H → protein,28061,N,3.881,0.0,False,True,False
THR124,-0.7733,water_H → protein,24065,N,3.882,0.0,False,True,False
THR124,-0.7733,water_H → protein,24566,O,3.882,0.0,False,True,False
THR124,-0.7733,water_H → protein,25004,N,3.882,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10835,O,3.883,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24566,O,3.883,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28253,O,3.884,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16820,O,3.886,0.0,False,True,False
THR124,-0.7733,water_H → protein,17426,N,3.886,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23882,O,3.886,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20144,O,3.887,0.0,False,True,False
THR124,-0.7733,water_H → protein,3533,N,3.888,0.0,False,True,False
THR124,-0.7733,water_H → protein,11900,OG1,3.889,0.0,False,True,False
